time,disloc_density,disp_y,fp_yy,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_12,slip_increment_13,slip_increment_14,slip_increment_15,slip_increment_16,slip_increment_17,slip_increment_18,slip_increment_19,slip_increment_2,slip_increment_20,slip_increment_21,slip_increment_22,slip_increment_23,slip_increment_24,slip_increment_25,slip_increment_26,slip_increment_27,slip_increment_28,slip_increment_29,slip_increment_3,slip_increment_30,slip_increment_31,slip_increment_32,slip_increment_33,slip_increment_34,slip_increment_35,slip_increment_36,slip_increment_37,slip_increment_38,slip_increment_39,slip_increment_4,slip_increment_40,slip_increment_41,slip_increment_42,slip_increment_43,slip_increment_44,slip_increment_45,slip_increment_46,slip_increment_47,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_12,slip_resistance_13,slip_resistance_14,slip_resistance_15,slip_resistance_16,slip_resistance_17,slip_resistance_18,slip_resistance_19,slip_resistance_2,slip_resistance_20,slip_resistance_21,slip_resistance_22,slip_resistance_23,slip_resistance_24,slip_resistance_25,slip_resistance_26,slip_resistance_27,slip_resistance_28,slip_resistance_29,slip_resistance_3,slip_resistance_30,slip_resistance_31,slip_resistance_32,slip_resistance_33,slip_resistance_34,slip_resistance_35,slip_resistance_36,slip_resistance_37,slip_resistance_38,slip_resistance_39,slip_resistance_4,slip_resistance_40,slip_resistance_41,slip_resistance_42,slip_resistance_43,slip_resistance_44,slip_resistance_45,slip_resistance_46,slip_resistance_47,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,stress_vm,stress_yy,total_twin_volume_fraction
5e-07,20000000,1.4683012712106e-07,1,1.7924739672625e-191,-1.7924759228733e-191,1.7924744536047e-191,1.7924767731678e-191,2.4968353213884e-215,-2.4968414973058e-215,-2.496844412178e-215,2.4968380454672e-215,-3.1651205519638e-185,3.1651186854304e-185,-3.165116777453e-185,3.1651188858345e-185,-1.79247389878e-191,2.4968326866735e-215,2.4968357269287e-215,-2.4968414612663e-215,-2.4968382302161e-215,1.2634276556274e-203,-1.2634299873737e-203,-1.2634307489873e-203,1.2634283207e-203,-5.1366139669929e-186,5.1366098626958e-186,-1.7924759913557e-191,-5.1366077330002e-186,5.1366122297882e-186,9.9666745867025e-234,-9.9667117559409e-234,-9.9667346459356e-234,9.9666967150357e-234,-5.1366132201921e-186,5.1366112661667e-186,-5.136607203022e-186,5.1366095495386e-186,0,9.9666566375978e-234,9.9666812900846e-234,-9.9667154345541e-234,-9.9666900203954e-234,1.2634267934947e-203,1.263427538562e-203,-1.2634297268596e-203,-1.2634288852506e-203,0,0,0,1.792474522087e-191,-1.7924767046857e-191,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,6.9477996920957,6.9477996919068,0
1e-06,20000000,2.9366025413982e-07,1,2.2779190035316e-161,-2.2779202448721e-161,2.2779193131886e-161,2.2779207851219e-161,3.1730391560525e-185,-3.173043074984e-185,-3.173044925281e-185,3.1730408851846e-185,-4.0223086428008e-155,4.0223074584386e-155,-4.022306247277e-155,4.0223075852306e-155,-2.2779189600404e-161,3.1730374802527e-185,3.1730394094255e-185,-3.1730430494339e-185,-3.1730409990956e-185,1.6055943155793e-173,-1.6055957951836e-173,-1.6055962786465e-173,1.6055947377321e-173,-6.5277279850716e-156,6.5277253807564e-156,-2.2779202883633e-161,-6.5277240288323e-156,6.5277268824079e-156,1.266589808142e-203,-1.266592166728e-203,-1.2665936197225e-203,1.2665912127686e-203,-6.5277275105591e-156,6.5277262707167e-156,-6.5277236914991e-156,6.5277251806019e-156,0,1.2665886666368e-203,1.2665902309643e-203,-1.2665923983606e-203,-1.266590785665e-203,1.6055937671337e-173,1.6055942398982e-173,-1.6055956289762e-173,-1.6055950949015e-173,0,0,0,2.2779193566797e-161,-2.2779207416308e-161,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,13.897144886016,13.897144885849,0
1.5e-06,20000000,4.4049038115857e-07,1,9.2843158066668e-144,-9.2843191759996e-144,9.2843166498204e-144,9.2843206438103e-144,1.2932637228333e-167,-1.2932647861604e-167,-1.2932652884025e-167,1.2932641921663e-167,-1.6394075249425e-137,1.6394072036044e-137,-1.6394068748417e-137,1.6394072378964e-137,-9.2843156885415e-144,1.2932632670248e-167,1.2932637904607e-167,-1.2932647784899e-167,-1.2932642221448e-167,6.5440627664997e-156,-6.5440667811019e-156,-6.5440680934333e-156,6.5440639123088e-156,-2.6605631740829e-138,2.6605624674747e-138,-9.2843192941249e-144,-2.6605621004961e-138,2.6605628748053e-138,5.1623531708616e-186,-5.1623595704675e-186,-5.1623635144145e-186,5.1623569834408e-186,-2.6605630451585e-138,2.6605627087798e-138,-2.6605620086731e-138,2.6605624127529e-138,0,5.1623500664371e-186,5.1623543109428e-186,-5.1623601940153e-186,-5.1623558181412e-186,6.5440612744986e-156,6.5440625571914e-156,-6.5440663276618e-156,-6.5440648784465e-156,0,0,0,9.2843167679456e-144,-9.2843205256852e-144,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,20.848035839634,20.848035839476,0
2e-06,20000000,5.8732050817732e-07,1,2.9020790170051e-131,-2.9020798060399e-131,2.9020792150777e-131,2.9020801501084e-131,4.0424666199829e-155,-4.0424691092189e-155,-4.0424702854275e-155,4.0424677190732e-155,-5.1244375546988e-125,5.1244368024877e-125,-5.1244360325379e-125,5.124436882507e-125,-2.9020789893239e-131,4.0424655503401e-155,4.042466775678e-155,-4.0424690895351e-155,-4.0424677870787e-155,2.0455344041669e-143,-2.0455353439755e-143,-2.0455356513185e-143,2.0455346724874e-143,-8.3163518258187e-126,8.3163501717117e-126,-2.9020798337211e-131,-8.3163493122454e-126,8.3163511250021e-126,1.6136416288436e-173,-1.6136431269916e-173,-1.6136440506209e-173,1.6136425216887e-173,-8.3163515236001e-126,8.316350736209e-126,-8.3163490966015e-126,8.3163500426422e-126,0,1.6136409004256e-173,1.6136418940596e-173,-1.6136432718063e-173,-1.613642247388e-173,2.0455340539797e-143,2.0455343542416e-143,-2.0455352372479e-143,-2.0455348979635e-143,0,0,0,2.902079242759e-131,-2.9020801224271e-131,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,27.800472810811,27.800472810664,0
2.5e-06,20000000,7.3415063519607e-07,1,1.4282234644668e-121,-1.4282237747825e-121,1.4282235426108e-121,1.428223910232e-121,1.9894516293674e-145,-1.989452608003e-145,-1.989453070609e-145,1.9894520616234e-145,-2.5219304627538e-115,2.521930167039e-115,-2.5219298642096e-115,2.5219301983971e-115,-1.4282234535728e-121,1.9894512078154e-145,1.9894516895456e-145,-1.9894525995822e-145,-1.9894520875021e-145,1.0066852870485e-133,-1.0066856565294e-133,-1.0066857774107e-133,1.0066853925724e-133,-4.09279276182e-116,4.0927921115341e-116,-1.4282237856765e-121,-4.0927917734906e-116,4.0927924862131e-116,7.9413447317234e-164,-7.9413506216782e-164,-7.941354254298e-164,7.9413482431926e-164,-4.0927926428423e-116,4.0927923333086e-116,-4.09279168844e-116,4.0927920604104e-116,0,7.9413418613617e-164,7.9413457678045e-164,-7.9413511864431e-164,-7.9413471588494e-164,1.0066851490141e-133,1.0066852670553e-133,-1.0066856143416e-133,-1.0066854809431e-133,0,0,0,1.4282235535047e-121,-1.4282238993381e-121,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,34.754456057466,34.754456057338,0
3e-06,20000000,8.8098076221482e-07,1,1.1857861300627e-113,-1.1857863445307e-113,1.1857861842388e-113,1.185786438235e-113,1.6517472563109e-137,-1.6517479324371e-137,-1.6517482521715e-137,1.6517475550553e-137,-2.0938390297435e-107,2.0938388254484e-107,-2.0938386161409e-107,2.0938388470436e-107,-1.1857861225284e-113,1.6517469643605e-137,1.6517472971761e-137,-1.6517479261496e-137,-1.6517475723442e-137,8.3580299894716e-126,-8.3580325421523e-126,-8.3580333776509e-126,8.3580307187596e-126,-3.3980513464373e-108,3.3980508971783e-108,-1.185786352065e-113,-3.3980506635273e-108,3.3980511559673e-108,6.5933217664536e-156,-6.593325835766e-156,-6.5933283464579e-156,6.5933241933585e-156,-3.3980512641262e-108,3.398051050292e-108,-3.3980506045805e-108,3.3980508615958e-108,0,6.5933197788102e-156,6.5933224777195e-156,-6.5933262228085e-156,-6.593323440112e-156,8.3580290333374e-126,8.3580298488273e-126,-8.358032249112e-126,-8.3580313274114e-126,0,0,0,1.185786191773e-113,-1.1857864307007e-113,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,41.709985837579,41.709985837457,0
3.5e-06,20000000,1.0278108892336e-06,1,5.885331045355e-107,-5.8853319567558e-107,5.8853312762994e-107,5.8853323553517e-107,8.1980040740952e-131,-8.1980069463512e-131,-8.1980083051509e-131,8.198005343636e-131,-1.0392207455329e-100,1.0392206587505e-100,-1.0392205697977e-100,1.0392206678949e-100,-5.8853310133157e-107,8.1980028308494e-131,8.1980042446623e-131,-8.1980069176317e-131,-8.1980054145597e-131,4.1482837627386e-119,-4.1482848471386e-119,-4.1482852022141e-119,4.1482840726482e-119,-1.6865314846688e-101,1.6865312938251e-101,-5.885331988795e-107,-1.6865311945248e-101,1.6865314037311e-101,3.2724183166571e-149,-3.2724200453533e-149,-3.27242111233e-149,3.2724193480037e-149,-1.6865314496547e-101,1.6865313588235e-101,-1.6865311694041e-101,1.6865312785979e-101,0,3.2724174703447e-149,3.27241861687e-149,-3.2724202084269e-149,-3.2724190262713e-149,4.1482833555081e-119,4.1482837019194e-119,-4.1482847219799e-119,-4.1482843304026e-119,0,0,0,5.8853313083386e-107,-5.8853323233124e-107,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,48.667062409172,48.667062409064,0
4e-06,20000000,1.1746410162523e-06,1,3.7157897526877e-101,-3.715790255639e-101,3.7157898805294e-101,3.7157904758189e-101,5.1759297098178e-125,-5.1759312943058e-125,-5.1759320441852e-125,5.1759304104065e-125,-6.5612718756446e-95,6.5612713969314e-95,-6.5612709060183e-95,6.5612714472144e-95,-3.715789734995e-101,5.1759290223165e-125,5.1759298022376e-125,-5.1759312773507e-125,-5.1759304481389e-125,2.61907957361e-113,-2.619080171819e-113,-2.6190803677782e-113,2.6190797446276e-113,-1.0648162703591e-95,1.0648161650831e-95,-3.7157902733317e-101,-1.0648161102801e-95,1.0648162256964e-95,2.0660891704259e-143,-2.066090124071e-143,-2.0660907128961e-143,2.0660897395753e-143,-1.0648162510171e-95,1.0648162009142e-95,-1.0648160963784e-95,1.0648161566216e-95,0,2.0660887024841e-143,2.066089334968e-143,-2.0660902132863e-143,-2.0660895611266e-143,2.6190793483782e-113,2.6190795394673e-113,-2.619080102403e-113,-2.6190798863723e-113,0,0,0,3.7157898982221e-101,-3.7157904581261e-101,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,55.625686030332,55.625686030237,0
4.5e-06,20000000,1.3214711432711e-06,1,4.8572324457855e-96,-4.8572330295512e-96,4.8572325946256e-96,4.8572332853596e-96,6.7659086158836e-120,-6.7659104543326e-120,-6.7659113247423e-120,6.7659094290434e-120,-8.5768098254021e-90,8.5768092699891e-90,-8.5768087001583e-90,8.5768093281439e-90,-4.8572324252357e-96,6.7659078162739e-120,6.7659087211857e-120,-6.7659104333799e-120,-6.765909471218e-120,3.4236270477322e-108,-3.4236277418181e-108,-3.423627969279e-108,3.423627246224e-108,-1.391914069975e-90,1.3919139478295e-90,-4.857233050101e-96,-1.3919138842154e-90,1.3919140181386e-90,2.700765169266e-138,-2.7007662757668e-138,-2.7007669592281e-138,2.7007658298745e-138,-1.3919140475027e-90,1.3919139893744e-90,-1.391913868035e-90,1.391913937941e-90,0,2.7007646250872e-138,2.7007653589454e-138,-2.7007663784238e-138,-2.7007656217128e-138,3.423626785729e-108,3.4236270074346e-108,-3.423627660848e-108,-3.4236274101733e-108,0,0,0,4.8572326151753e-96,-4.8572332648099e-96,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,62.585856959194,62.585856959112,0
5e-06,20000000,1.4683012702898e-06,1,1.8332573100141e-91,-1.8332575080946e-91,1.8332573606725e-91,1.8332575949793e-91,2.5536458545067e-115,-2.5536464781059e-115,-2.5536467734626e-115,2.5536461304241e-115,-3.2371312790943e-85,3.2371310907086e-85,-3.2371308973436e-85,3.2371311103713e-85,-1.8332573030364e-91,2.553645582631e-115,2.5536458895707e-115,-2.5536464705643e-115,-2.5536461441853e-115,1.2921739672036e-103,-1.2921742026353e-103,-1.2921742798213e-103,1.2921740345532e-103,-5.2534784632188e-86,5.2534780489169e-86,-1.8332575150723e-91,-5.2534778330462e-86,5.2534782873392e-86,1.0193454025147e-133,-1.0193457778401e-133,-1.0193460097569e-133,1.0193456266718e-133,-5.2534783868903e-86,5.2534781897371e-86,-5.2534777779912e-86,5.2534780151355e-86,0,1.0193452175113e-133,1.019345466435e-133,-1.0193458123702e-133,-1.0193455556869e-133,1.292173878105e-103,1.2921739533034e-103,-1.292174175025e-103,-1.2921740899902e-103,0,0,0,1.8332573676501e-91,-1.8332575880016e-91,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,254.08025451769,69.547575453951,69.54757545388,0
